Jack Clubs;Aces Spade;3 Clubs;2 Clubs;9 Hearts;Nothing in hand
8 Diamond;6 Diamond;Jack Diamond;4 Clubs;6 Hearts;One pair
9 Diamond;3 Hearts;5 Clubs;2 Clubs;Queen Spade;Nothing in hand
3 Clubs;7 Diamond;Aces Diamond;6 Hearts;8 Clubs;Nothing in hand
3 Diamond;4 Spade;Queen Clubs;7 Clubs;5 Diamond;Nothing in hand
9 Hearts;6 Spade;4 Clubs;10 Clubs;Aces Hearts;Nothing in hand
Queen Clubs;3 Spade;Queen Spade;Jack Diamond;4 Clubs;One pair
King Spade;5 Spade;Aces Hearts;8 Diamond;3 Diamond;Nothing in hand
7 Diamond;Jack Spade;2 Hearts;3 Hearts;5 Clubs;Nothing in hand
Aces Hearts;3 Spade;6 Diamond;5 Clubs;4 Spade;Nothing in hand
Jack Clubs;King Spade;7 Diamond;Jack Diamond;4 Diamond;One pair
King Diamond;2 Diamond;4 Diamond;4 Spade;7 Diamond;One pair
6 Spade;2 Spade;King Diamond;Queen Clubs;9 Clubs;Nothing in hand
10 Hearts;2 Spade;6 Spade;3 Clubs;6 Hearts;One pair
4 Diamond;10 Clubs;8 Spade;4 Clubs;Queen Diamond;One pair
7 Clubs;3 Spade;King Spade;4 Spade;Aces Clubs;Nothing in hand
Queen Clubs;King Hearts;Aces Diamond;4 Diamond;4 Clubs;One pair
Queen Spade;7 Clubs;King Hearts;6 Clubs;3 Clubs;Nothing in hand
2 Clubs;3 Hearts;3 Diamond;King Clubs;Aces Clubs;One pair
8 Clubs;2 Spade;Aces Hearts;King Spade;3 Diamond;Nothing in hand
2 Spade;Queen Clubs;King Diamond;3 Spade;Queen Hearts;One pair
9 Hearts;5 Hearts;2 Hearts;Aces Spade;4 Diamond;Nothing in hand
6 Clubs;3 Diamond;Jack Spade;Aces Spade;10 Hearts;Nothing in hand
King Clubs;4 Diamond;King Spade;7 Spade;2 Clubs;One pair
8 Diamond;Aces Hearts;4 Diamond;6 Clubs;Queen Diamond;Nothing in hand
5 Clubs;2 Spade;4 Clubs;Jack Spade;Queen Diamond;Nothing in hand
King Clubs;Queen Diamond;Jack Clubs;3 Spade;6 Hearts;Nothing in hand
4 Hearts;8 Hearts;Aces Clubs;2 Diamond;10 Spade;Nothing in hand
Queen Clubs;King Hearts;9 Clubs;3 Spade;9 Diamond;One pair
6 Diamond;7 Diamond;King Hearts;2 Clubs;Queen Spade;Nothing in hand
Jack Spade;4 Clubs;2 Clubs;4 Diamond;Jack Diamond;Two pairs
10 Hearts;Queen Spade;5 Spade;2 Hearts;8 Diamond;Nothing in hand
Queen Hearts;Aces Spade;Queen Spade;Jack Hearts;Jack Spade;Two pairs
Jack Diamond;Aces Spade;9 Diamond;10 Clubs;9 Hearts;One pair
5 Diamond;6 Diamond;5 Spade;King Spade;9 Hearts;One pair
2 Spade;6 Clubs;Aces Clubs;Aces Diamond;4 Spade;One pair
9 Diamond;5 Clubs;Jack Clubs;Aces Clubs;8 Hearts;Nothing in hand
King Hearts;7 Spade;6 Clubs;Queen Diamond;9 Diamond;Nothing in hand
Aces Diamond;6 Hearts;3 Spade;10 Diamond;King Diamond;Nothing in hand
Queen Diamond;6 Diamond;Queen Spade;10 Spade;4 Diamond;One pair
King Spade;Queen Hearts;4 Hearts;3 Diamond;6 Diamond;Nothing in hand
9 Clubs;5 Clubs;8 Clubs;8 Hearts;Queen Spade;One pair
4 Clubs;King Diamond;Jack Clubs;Queen Diamond;Jack Spade;One pair
Queen Hearts;2 Diamond;10 Clubs;4 Clubs;5 Hearts;Nothing in hand
Queen Clubs;Jack Clubs;3 Clubs;9 Hearts;Aces Spade;Nothing in hand
9 Spade;Aces Clubs;2 Diamond;Jack Clubs;King Diamond;Nothing in hand
5 Diamond;5 Spade;Aces Diamond;3 Hearts;6 Clubs;One pair
King Diamond;Queen Hearts;Jack Clubs;10 Clubs;3 Diamond;Nothing in hand
8 Diamond;8 Clubs;3 Diamond;4 Diamond;10 Diamond;One pair
3 Spade;4 Spade;8 Diamond;3 Diamond;10 Clubs;One pair
7 Diamond;Aces Clubs;Queen Clubs;Aces Hearts;2 Clubs;One pair
Queen Diamond;9 Diamond;Jack Hearts;Jack Diamond;Jack Spade;Three of a kind
9 Hearts;Jack Spade;Aces Spade;King Spade;8 Diamond;Nothing in hand
3 Hearts;King Clubs;6 Spade;3 Spade;4 Clubs;One pair
3 Hearts;Jack Diamond;2 Spade;Aces Spade;Aces Hearts;One pair
9 Spade;6 Spade;Jack Hearts;3 Spade;5 Diamond;Nothing in hand
2 Clubs;King Diamond;5 Spade;9 Hearts;Jack Clubs;Nothing in hand
8 Spade;3 Clubs;Jack Diamond;10 Clubs;2 Hearts;Nothing in hand
8 Clubs;7 Clubs;Jack Spade;9 Hearts;8 Diamond;One pair
3 Diamond;3 Spade;7 Clubs;Jack Diamond;Queen Clubs;One pair
Aces Spade;2 Diamond;10 Spade;King Diamond;10 Clubs;One pair
Aces Spade;Aces Diamond;6 Spade;9 Clubs;4 Hearts;One pair
Aces Hearts;7 Diamond;Queen Diamond;Aces Spade;4 Clubs;One pair
Queen Hearts;2 Diamond;3 Diamond;Queen Clubs;5 Hearts;One pair
7 Spade;7 Hearts;Aces Clubs;10 Diamond;King Spade;One pair
10 Spade;10 Diamond;10 Hearts;Aces Hearts;2 Diamond;Three of a kind
5 Spade;Queen Diamond;9 Clubs;4 Clubs;Aces Hearts;Nothing in hand
8 Hearts;9 Spade;3 Clubs;4 Diamond;2 Hearts;Nothing in hand
5 Diamond;Jack Hearts;10 Diamond;10 Spade;Aces Clubs;One pair
Aces Diamond;Queen Clubs;2 Spade;Queen Diamond;4 Diamond;One pair
2 Hearts;8 Clubs;King Hearts;4 Hearts;9 Clubs;Nothing in hand
2 Spade;10 Hearts;Queen Spade;6 Clubs;2 Hearts;One pair
5 Hearts;Jack Hearts;King Spade;4 Spade;Aces Diamond;Nothing in hand
2 Spade;7 Spade;2 Diamond;6 Spade;Aces Hearts;One pair
9 Clubs;9 Diamond;6 Hearts;2 Clubs;7 Hearts;One pair
9 Diamond;7 Hearts;10 Clubs;8 Clubs;5 Spade;Nothing in hand
King Clubs;Jack Spade;8 Spade;7 Hearts;8 Diamond;One pair
8 Diamond;6 Hearts;4 Diamond;Aces Hearts;Aces Spade;One pair
8 Spade;King Diamond;3 Clubs;9 Spade;Jack Diamond;Nothing in hand
7 Clubs;4 Diamond;Queen Hearts;Queen Diamond;5 Spade;One pair
9 Spade;10 Spade;7 Spade;Queen Clubs;6 Diamond;Nothing in hand
10 Diamond;8 Clubs;Jack Clubs;5 Hearts;8 Hearts;One pair
8 Clubs;4 Clubs;8 Hearts;Jack Clubs;9 Hearts;One pair
7 Clubs;7 Diamond;King Clubs;2 Spade;5 Hearts;One pair
King Diamond;5 Diamond;7 Hearts;King Clubs;Queen Hearts;One pair
2 Hearts;Queen Clubs;King Hearts;4 Spade;3 Clubs;Nothing in hand
Queen Clubs;Queen Hearts;3 Hearts;King Diamond;Aces Hearts;One pair
8 Hearts;5 Diamond;7 Diamond;10 Hearts;4 Hearts;Nothing in hand
Queen Diamond;6 Hearts;5 Spade;3 Clubs;Queen Spade;One pair
2 Diamond;King Clubs;King Hearts;10 Hearts;Aces Diamond;One pair
3 Diamond;5 Clubs;7 Diamond;7 Hearts;5 Diamond;Two pairs
4 Diamond;Queen Spade;5 Hearts;Jack Hearts;7 Diamond;Nothing in hand
4 Hearts;8 Clubs;9 Diamond;2 Clubs;8 Diamond;One pair
3 Hearts;8 Clubs;King Clubs;Jack Clubs;2 Hearts;Nothing in hand
2 Clubs;Queen Diamond;Aces Hearts;4 Hearts;5 Clubs;Nothing in hand
Jack Diamond;4 Diamond;Queen Spade;Aces Spade;6 Spade;Nothing in hand
10 Hearts;6 Clubs;5 Hearts;5 Spade;4 Spade;One pair
10 Hearts;10 Clubs;Jack Hearts;Aces Diamond;Queen Clubs;One pair
4 Diamond;2 Clubs;Queen Diamond;10 Hearts;Aces Hearts;Nothing in hand
10 Diamond;7 Diamond;5 Diamond;6 Spade;5 Clubs;One pair
6 Hearts;Jack Hearts;King Hearts;King Diamond;9 Clubs;One pair
Queen Spade;4 Hearts;10 Diamond;4 Diamond;10 Clubs;Two pairs
4 Hearts;8 Spade;6 Spade;Queen Clubs;4 Spade;One pair
7 Diamond;2 Clubs;9 Clubs;Jack Clubs;8 Diamond;Nothing in hand
9 Hearts;6 Spade;8 Spade;6 Hearts;6 Diamond;Three of a kind
9 Hearts;5 Clubs;4 Diamond;6 Hearts;2 Hearts;Nothing in hand
10 Clubs;Queen Spade;Queen Diamond;7 Hearts;7 Diamond;Two pairs
5 Clubs;Queen Hearts;9 Hearts;Queen Clubs;2 Spade;One pair
6 Clubs;9 Diamond;Aces Hearts;Queen Spade;5 Spade;Nothing in hand
6 Hearts;3 Clubs;8 Spade;2 Diamond;Queen Hearts;Nothing in hand
7 Hearts;6 Clubs;King Hearts;5 Hearts;4 Hearts;Nothing in hand
Jack Spade;Queen Hearts;3 Hearts;Jack Diamond;8 Hearts;One pair
King Hearts;Jack Hearts;10 Hearts;5 Spade;Queen Clubs;Nothing in hand
10 Diamond;4 Clubs;Jack Clubs;7 Diamond;Jack Hearts;One pair
4 Diamond;8 Diamond;5 Spade;7 Spade;King Spade;Nothing in hand
9 Clubs;2 Clubs;King Diamond;Jack Hearts;9 Diamond;One pair
6 Spade;4 Clubs;6 Diamond;3 Diamond;8 Spade;One pair
Jack Spade;2 Spade;10 Hearts;4 Clubs;7 Clubs;Nothing in hand
Queen Diamond;9 Hearts;3 Hearts;2 Spade;10 Clubs;Nothing in hand
Jack Hearts;9 Spade;10 Spade;King Hearts;9 Clubs;One pair
8 Clubs;Queen Clubs;3 Hearts;9 Spade;4 Spade;Nothing in hand
Jack Spade;King Spade;10 Clubs;8 Hearts;Aces Clubs;Nothing in hand
Jack Spade;King Hearts;4 Diamond;Jack Hearts;10 Hearts;One pair
10 Diamond;King Hearts;9 Clubs;3 Clubs;Queen Hearts;Nothing in hand
2 Clubs;9 Spade;King Diamond;8 Spade;King Spade;One pair
8 Diamond;5 Hearts;7 Diamond;Queen Clubs;Queen Diamond;One pair
Aces Hearts;8 Diamond;9 Spade;3 Hearts;2 Clubs;Nothing in hand
4 Clubs;10 Spade;5 Hearts;7 Diamond;3 Clubs;Nothing in hand
4 Clubs;8 Hearts;Aces Diamond;Queen Hearts;King Diamond;Nothing in hand
9 Diamond;2 Spade;9 Hearts;Aces Spade;King Hearts;One pair
3 Diamond;5 Hearts;2 Hearts;6 Spade;3 Spade;One pair
10 Diamond;7 Spade;4 Hearts;2 Clubs;2 Diamond;One pair
2 Hearts;Aces Clubs;8 Clubs;3 Hearts;10 Diamond;Nothing in hand
5 Spade;King Hearts;3 Diamond;4 Clubs;2 Spade;Nothing in hand
Aces Spade;5 Clubs;5 Hearts;4 Spade;4 Diamond;Two pairs
5 Spade;3 Hearts;Queen Hearts;Aces Hearts;10 Clubs;Nothing in hand
6 Clubs;King Spade;6 Diamond;Jack Diamond;5 Clubs;One pair
10 Clubs;Jack Spade;2 Clubs;Aces Diamond;3 Diamond;Nothing in hand
Queen Hearts;8 Spade;6 Spade;King Spade;5 Spade;Nothing in hand
6 Hearts;7 Hearts;4 Hearts;Jack Hearts;6 Clubs;One pair
10 Clubs;2 Clubs;4 Spade;9 Spade;8 Hearts;Nothing in hand
6 Clubs;10 Clubs;7 Clubs;5 Clubs;8 Diamond;Nothing in hand
7 Hearts;King Clubs;4 Spade;2 Hearts;Aces Spade;Nothing in hand
5 Diamond;9 Clubs;8 Spade;3 Hearts;7 Diamond;Nothing in hand
Aces Diamond;5 Spade;5 Clubs;Queen Hearts;6 Hearts;One pair
3 Diamond;8 Spade;5 Clubs;7 Clubs;Jack Diamond;Nothing in hand
2 Spade;2 Diamond;Jack Diamond;7 Hearts;King Spade;One pair
9 Clubs;8 Hearts;King Diamond;7 Hearts;7 Diamond;One pair
9 Hearts;Queen Diamond;3 Hearts;5 Spade;6 Clubs;Nothing in hand
10 Spade;4 Clubs;3 Clubs;6 Spade;9 Diamond;Nothing in hand
Aces Diamond;3 Hearts;10 Clubs;4 Hearts;Queen Hearts;Nothing in hand
8 Diamond;10 Clubs;2 Diamond;6 Clubs;Jack Hearts;Nothing in hand
9 Hearts;2 Hearts;8 Diamond;7 Clubs;9 Spade;One pair
9 Diamond;King Clubs;Jack Diamond;4 Hearts;8 Hearts;Nothing in hand
2 Clubs;9 Clubs;9 Hearts;9 Diamond;4 Clubs;Three of a kind
King Clubs;5 Diamond;6 Diamond;9 Clubs;8 Clubs;Nothing in hand
Queen Diamond;10 Spade;Queen Clubs;2 Hearts;Aces Spade;One pair
Queen Spade;2 Hearts;Jack Diamond;Aces Clubs;Queen Diamond;One pair
5 Hearts;7 Spade;3 Hearts;4 Hearts;8 Spade;Nothing in hand
Queen Diamond;3 Clubs;Jack Spade;2 Clubs;Aces Spade;Nothing in hand
6 Clubs;3 Diamond;10 Diamond;2 Diamond;5 Diamond;Nothing in hand
2 Clubs;10 Hearts;4 Hearts;5 Diamond;King Diamond;Nothing in hand
Aces Spade;4 Hearts;7 Clubs;Jack Hearts;10 Hearts;Nothing in hand
King Spade;8 Clubs;King Diamond;10 Hearts;King Clubs;Three of a kind
Queen Clubs;8 Hearts;7 Hearts;7 Spade;3 Diamond;One pair
6 Hearts;Queen Diamond;King Spade;Queen Clubs;10 Spade;One pair
10 Spade;5 Hearts;4 Spade;Aces Clubs;4 Clubs;One pair
Queen Clubs;Aces Diamond;10 Clubs;King Spade;9 Diamond;Nothing in hand
Jack Diamond;2 Spade;10 Diamond;7 Clubs;8 Hearts;Nothing in hand
King Hearts;3 Diamond;Jack Spade;4 Hearts;3 Spade;One pair
King Diamond;10 Diamond;8 Spade;8 Diamond;Queen Diamond;One pair
2 Spade;Queen Spade;2 Clubs;9 Hearts;4 Hearts;One pair
Queen Spade;Aces Spade;Queen Hearts;9 Diamond;10 Hearts;One pair
Aces Clubs;Aces Spade;4 Hearts;Queen Spade;9 Clubs;One pair
7 Clubs;9 Clubs;3 Clubs;King Clubs;King Hearts;One pair
Aces Diamond;2 Spade;7 Diamond;8 Hearts;9 Clubs;Nothing in hand
King Clubs;Aces Clubs;5 Clubs;Jack Spade;King Hearts;One pair
9 Clubs;10 Hearts;5 Spade;8 Diamond;Jack Clubs;Nothing in hand
4 Spade;8 Clubs;Queen Hearts;7 Spade;3 Hearts;Nothing in hand
Jack Spade;7 Hearts;9 Clubs;3 Spade;2 Spade;Nothing in hand
4 Spade;Jack Hearts;10 Clubs;King Clubs;10 Diamond;One pair
7 Clubs;7 Hearts;10 Diamond;9 Spade;10 Hearts;Two pairs
Aces Clubs;10 Clubs;King Diamond;10 Hearts;6 Clubs;One pair
3 Diamond;8 Hearts;3 Spade;6 Diamond;Jack Diamond;One pair
2 Clubs;3 Clubs;10 Clubs;8 Clubs;2 Diamond;One pair
Queen Clubs;Jack Spade;7 Hearts;9 Diamond;4 Clubs;Nothing in hand
6 Spade;6 Diamond;10 Spade;7 Hearts;2 Hearts;One pair
5 Hearts;10 Clubs;King Hearts;8 Diamond;7 Diamond;Nothing in hand
6 Hearts;2 Diamond;King Diamond;6 Diamond;6 Spade;Three of a kind
Aces Clubs;2 Spade;9 Diamond;5 Hearts;Queen Clubs;Nothing in hand
5 Diamond;Aces Diamond;10 Spade;2 Clubs;9 Clubs;Nothing in hand
9 Diamond;Aces Spade;5 Hearts;Jack Diamond;King Hearts;Nothing in hand
2 Spade;7 Spade;King Clubs;3 Diamond;Aces Diamond;Nothing in hand
2 Clubs;10 Hearts;Jack Spade;6 Hearts;9 Diamond;Nothing in hand
3 Spade;7 Hearts;2 Spade;3 Hearts;6 Hearts;One pair
Aces Hearts;King Diamond;3 Hearts;3 Clubs;8 Hearts;One pair
2 Diamond;Queen Clubs;King Spade;7 Hearts;Jack Hearts;Nothing in hand
4 Diamond;5 Spade;8 Hearts;Jack Spade;3 Diamond;Nothing in hand
5 Diamond;10 Spade;2 Spade;Aces Clubs;King Clubs;Nothing in hand
7 Hearts;10 Diamond;King Clubs;4 Hearts;5 Spade;Nothing in hand
Jack Diamond;2 Hearts;Aces Clubs;Jack Spade;2 Spade;Two pairs
King Clubs;5 Diamond;4 Spade;9 Diamond;3 Clubs;Nothing in hand
9 Hearts;10 Diamond;Aces Spade;King Clubs;7 Spade;Nothing in hand
2 Clubs;8 Spade;Queen Hearts;Jack Spade;Queen Clubs;One pair
9 Diamond;7 Clubs;10 Diamond;5 Spade;King Clubs;Nothing in hand
7 Spade;10 Hearts;10 Clubs;Queen Spade;10 Spade;Three of a kind
King Clubs;Queen Clubs;3 Hearts;Queen Spade;Aces Clubs;One pair
Jack Spade;8 Clubs;King Hearts;4 Diamond;Queen Diamond;Nothing in hand
7 Clubs;10 Hearts;8 Spade;10 Diamond;2 Diamond;One pair
6 Diamond;3 Clubs;Aces Clubs;7 Spade;Aces Hearts;One pair
6 Diamond;9 Hearts;9 Clubs;10 Spade;Jack Hearts;One pair
Queen Diamond;3 Diamond;2 Hearts;10 Diamond;4 Hearts;Nothing in hand
5 Clubs;Queen Spade;10 Clubs;3 Clubs;8 Spade;Nothing in hand
Jack Spade;8 Spade;King Spade;2 Spade;8 Diamond;One pair
Aces Hearts;9 Spade;King Clubs;2 Diamond;7 Diamond;Nothing in hand
2 Hearts;Aces Hearts;9 Hearts;7 Hearts;King Spade;Nothing in hand
9 Spade;Aces Diamond;6 Spade;10 Spade;4 Diamond;Nothing in hand
8 Spade;Jack Clubs;Queen Hearts;3 Hearts;10 Diamond;Nothing in hand
8 Diamond;8 Hearts;6 Hearts;9 Spade;2 Diamond;One pair
8 Hearts;3 Hearts;8 Diamond;Jack Diamond;10 Spade;One pair
3 Hearts;5 Diamond;7 Diamond;8 Diamond;2 Diamond;Nothing in hand
Aces Diamond;6 Hearts;7 Hearts;King Diamond;8 Diamond;Nothing in hand
Queen Hearts;10 Hearts;6 Diamond;4 Diamond;Jack Spade;Nothing in hand
6 Clubs;4 Spade;8 Diamond;10 Spade;7 Diamond;Nothing in hand
Queen Spade;9 Diamond;10 Spade;6 Spade;4 Hearts;Nothing in hand
9 Hearts;2 Hearts;6 Spade;Queen Clubs;3 Hearts;Nothing in hand
10 Clubs;Jack Diamond;6 Hearts;Jack Spade;10 Diamond;Two pairs
7 Diamond;King Clubs;4 Hearts;3 Spade;4 Clubs;One pair
8 Hearts;Aces Hearts;3 Clubs;9 Spade;Jack Clubs;Nothing in hand
4 Spade;9 Diamond;9 Hearts;King Spade;8 Clubs;One pair
3 Clubs;King Diamond;9 Diamond;King Spade;5 Diamond;One pair
9 Spade;6 Clubs;Aces Diamond;10 Spade;5 Clubs;Nothing in hand
10 Hearts;9 Clubs;4 Diamond;3 Spade;8 Clubs;Nothing in hand
7 Spade;Aces Spade;King Diamond;8 Diamond;9 Spade;Nothing in hand
3 Clubs;9 Diamond;7 Hearts;10 Clubs;5 Hearts;Nothing in hand
King Spade;9 Spade;8 Hearts;3 Hearts;7 Diamond;Nothing in hand
3 Diamond;7 Diamond;8 Clubs;6 Spade;Aces Diamond;Nothing in hand
8 Hearts;4 Clubs;Aces Diamond;3 Hearts;2 Hearts;Nothing in hand
3 Spade;5 Hearts;6 Diamond;5 Clubs;10 Hearts;One pair
9 Diamond;Queen Hearts;9 Hearts;9 Clubs;2 Spade;Three of a kind
Aces Clubs;Aces Hearts;5 Spade;8 Diamond;Jack Clubs;One pair
3 Clubs;2 Hearts;Jack Clubs;8 Clubs;Aces Clubs;Nothing in hand
Aces Clubs;6 Clubs;3 Diamond;4 Hearts;8 Hearts;Nothing in hand
6 Spade;9 Diamond;8 Diamond;7 Clubs;8 Spade;One pair
6 Diamond;2 Hearts;9 Clubs;4 Diamond;Aces Hearts;Nothing in hand
7 Diamond;King Spade;5 Clubs;Queen Hearts;Queen Spade;One pair
Queen Clubs;5 Diamond;King Spade;Jack Diamond;5 Clubs;One pair
King Hearts;3 Spade;8 Clubs;Jack Hearts;4 Spade;Nothing in hand
8 Hearts;Queen Hearts;7 Hearts;3 Spade;10 Clubs;Nothing in hand
3 Spade;10 Diamond;4 Diamond;King Diamond;Jack Spade;Nothing in hand
2 Clubs;8 Spade;10 Clubs;6 Diamond;8 Hearts;One pair
4 Clubs;8 Hearts;9 Spade;Queen Spade;6 Spade;Nothing in hand
4 Diamond;2 Clubs;7 Spade;7 Hearts;Queen Clubs;One pair
Aces Diamond;7 Spade;3 Diamond;Jack Hearts;8 Hearts;Nothing in hand
6 Clubs;King Clubs;King Diamond;7 Diamond;4 Diamond;One pair
6 Diamond;9 Spade;7 Hearts;3 Spade;Jack Clubs;Nothing in hand
Queen Hearts;4 Spade;Jack Diamond;5 Spade;3 Clubs;Nothing in hand
Jack Diamond;6 Diamond;4 Spade;7 Diamond;4 Diamond;One pair
5 Hearts;4 Spade;King Hearts;2 Spade;Aces Clubs;Nothing in hand
2 Spade;4 Hearts;3 Clubs;10 Hearts;6 Hearts;Nothing in hand
Queen Hearts;10 Spade;7 Clubs;9 Diamond;7 Spade;One pair
10 Diamond;7 Clubs;Queen Hearts;3 Spade;9 Hearts;Nothing in hand
9 Spade;10 Spade;6 Diamond;7 Hearts;8 Clubs;Straight
Aces Diamond;5 Spade;Queen Clubs;King Spade;King Diamond;One pair
10 Clubs;4 Clubs;5 Diamond;2 Spade;7 Diamond;Nothing in hand
8 Clubs;5 Spade;King Spade;Jack Diamond;9 Hearts;Nothing in hand
5 Diamond;4 Hearts;Queen Hearts;King Hearts;5 Clubs;One pair
7 Clubs;Jack Spade;5 Hearts;10 Diamond;3 Hearts;Nothing in hand
7 Hearts;4 Clubs;8 Hearts;Jack Clubs;9 Hearts;Nothing in hand
Queen Hearts;5 Clubs;6 Clubs;Aces Spade;4 Clubs;Nothing in hand
Queen Diamond;5 Diamond;2 Diamond;6 Hearts;7 Spade;Nothing in hand
Jack Spade;7 Diamond;King Spade;4 Hearts;2 Spade;Nothing in hand
8 Diamond;2 Diamond;8 Hearts;5 Hearts;Queen Spade;One pair
9 Clubs;7 Clubs;King Hearts;7 Spade;Queen Clubs;One pair
Aces Hearts;10 Spade;King Clubs;Queen Hearts;Jack Hearts;Straight
4 Diamond;6 Hearts;7 Hearts;9 Hearts;3 Clubs;Nothing in hand
King Spade;5 Diamond;4 Clubs;4 Diamond;2 Clubs;One pair
9 Diamond;Queen Clubs;Jack Spade;7 Spade;6 Diamond;Nothing in hand
Aces Diamond;9 Hearts;7 Diamond;6 Hearts;5 Diamond;Nothing in hand
5 Spade;Queen Diamond;7 Diamond;Jack Clubs;9 Spade;Nothing in hand
9 Spade;King Diamond;10 Clubs;3 Spade;Aces Spade;Nothing in hand
4 Spade;2 Hearts;3 Spade;8 Diamond;9 Diamond;Nothing in hand
4 Diamond;Queen Hearts;Queen Spade;10 Hearts;10 Clubs;Two pairs
5 Spade;7 Clubs;King Clubs;Queen Clubs;2 Diamond;Nothing in hand
6 Diamond;4 Diamond;9 Clubs;10 Diamond;8 Hearts;Nothing in hand
5 Spade;Jack Diamond;2 Diamond;4 Hearts;3 Spade;Nothing in hand
3 Diamond;6 Hearts;3 Clubs;2 Hearts;King Diamond;One pair
Jack Hearts;7 Clubs;5 Clubs;8 Diamond;10 Hearts;Nothing in hand
2 Clubs;9 Clubs;3 Hearts;8 Diamond;Aces Hearts;Nothing in hand
King Spade;Jack Clubs;4 Diamond;Queen Clubs;8 Clubs;Nothing in hand
5 Spade;10 Spade;3 Spade;2 Diamond;8 Hearts;Nothing in hand
10 Spade;4 Clubs;Jack Clubs;King Spade;8 Clubs;Nothing in hand
3 Hearts;4 Diamond;5 Clubs;2 Hearts;5 Diamond;One pair
4 Clubs;3 Clubs;4 Hearts;King Clubs;5 Spade;One pair
4 Clubs;6 Spade;Queen Spade;4 Spade;10 Diamond;One pair
6 Hearts;5 Spade;3 Hearts;10 Spade;Aces Hearts;Nothing in hand
8 Hearts;3 Diamond;King Clubs;5 Spade;10 Clubs;Nothing in hand
3 Spade;2 Clubs;Aces Hearts;Queen Clubs;2 Hearts;One pair
9 Hearts;Aces Spade;4 Diamond;Jack Clubs;8 Diamond;Nothing in hand
8 Clubs;3 Clubs;2 Spade;Queen Diamond;10 Spade;Nothing in hand
3 Spade;4 Hearts;8 Clubs;Jack Clubs;5 Diamond;Nothing in hand
3 Diamond;9 Diamond;5 Hearts;3 Hearts;Aces Spade;One pair
8 Spade;Jack Spade;5 Spade;10 Hearts;5 Hearts;One pair
7 Hearts;7 Spade;10 Diamond;King Clubs;4 Hearts;One pair
10 Clubs;3 Clubs;Aces Hearts;4 Clubs;Jack Clubs;Nothing in hand
9 Diamond;Jack Spade;Aces Diamond;6 Spade;King Clubs;Nothing in hand
2 Spade;9 Spade;5 Clubs;6 Hearts;9 Clubs;One pair
6 Hearts;9 Clubs;Aces Diamond;8 Spade;Jack Diamond;Nothing in hand
Queen Hearts;10 Hearts;2 Clubs;8 Diamond;Jack Spade;Nothing in hand
4 Diamond;Jack Clubs;6 Hearts;4 Clubs;3 Hearts;One pair
8 Diamond;2 Spade;Jack Clubs;10 Clubs;Queen Spade;Nothing in hand
3 Diamond;Jack Clubs;King Diamond;10 Spade;9 Diamond;Nothing in hand
8 Hearts;10 Diamond;2 Spade;3 Diamond;4 Hearts;Nothing in hand
5 Spade;2 Diamond;Aces Hearts;5 Hearts;Aces Diamond;Two pairs
Jack Spade;2 Diamond;2 Spade;5 Clubs;2 Hearts;Three of a kind
10 Spade;Queen Hearts;4 Diamond;2 Hearts;8 Hearts;Nothing in hand
Aces Hearts;Jack Diamond;2 Spade;8 Spade;7 Hearts;Nothing in hand
3 Spade;Queen Hearts;Queen Diamond;Jack Diamond;3 Hearts;Two pairs
10 Spade;King Hearts;3 Clubs;Jack Spade;Aces Clubs;Nothing in hand
King Clubs;8 Clubs;5 Spade;6 Hearts;7 Clubs;Nothing in hand
10 Diamond;Jack Clubs;Aces Diamond;Jack Diamond;4 Hearts;One pair
7 Clubs;Aces Spade;9 Diamond;5 Spade;7 Spade;One pair
10 Clubs;4 Diamond;King Clubs;6 Diamond;Aces Hearts;Nothing in hand
5 Hearts;King Spade;2 Hearts;3 Hearts;3 Spade;One pair
2 Clubs;8 Hearts;5 Clubs;4 Hearts;Jack Clubs;Nothing in hand
7 Diamond;King Clubs;7 Spade;4 Diamond;5 Diamond;One pair
9 Diamond;3 Hearts;King Hearts;King Diamond;Queen Spade;One pair
9 Clubs;5 Clubs;2 Clubs;2 Spade;Queen Hearts;One pair
8 Spade;Aces Diamond;Queen Spade;9 Spade;Queen Hearts;One pair
9 Diamond;Queen Diamond;9 Hearts;Queen Clubs;2 Diamond;Two pairs
4 Clubs;5 Diamond;7 Hearts;9 Spade;2 Clubs;Nothing in hand
4 Hearts;Queen Hearts;6 Clubs;2 Spade;10 Clubs;Nothing in hand
4 Clubs;King Hearts;5 Clubs;10 Diamond;4 Hearts;One pair
7 Clubs;3 Spade;5 Spade;2 Spade;8 Clubs;Nothing in hand
3 Diamond;5 Hearts;7 Clubs;King Diamond;2 Diamond;Nothing in hand
3 Hearts;9 Diamond;7 Spade;6 Clubs;10 Spade;Nothing in hand
10 Spade;6 Diamond;Jack Diamond;King Diamond;5 Hearts;Nothing in hand
Aces Hearts;4 Hearts;Jack Hearts;Queen Clubs;5 Hearts;Nothing in hand
6 Hearts;7 Spade;10 Diamond;4 Spade;9 Clubs;Nothing in hand
Queen Hearts;3 Diamond;2 Clubs;Jack Hearts;Jack Diamond;One pair
Jack Spade;9 Hearts;7 Hearts;8 Hearts;Queen Hearts;Nothing in hand
8 Hearts;3 Spade;2 Diamond;Aces Diamond;9 Hearts;Nothing in hand
